a  Lycodapus_extensus
a  Paratrachichthys_prosthemius  Jordan_and_Fowler_1902
a  Porogadus_guentheri  Jordan_and_Fowler_1902
a  Sargocentron_ittodai  Jordan_and_Fowler_1902
a  Acheilognathus_cyanostigma  Jordan_and_Fowler_1903
a  Callionymus_doryssus  Jordan_and_Fowler_1903
a  Draconetta_xenica  Jordan_and_Fowler_1903
a  Lefua_nikkonis  Jordan_and_Fowler_1903
a  Pungtungia_hilgendorfi  Jordan_and_Fowler_1903
a  Repomucenus_virgis  Jordan_and_Fowler_1903
a  Agonopsis_vulsa  Jordan_and_Gilbert_1880
a  Apodichthys_fucorum  Jordan_and_Gilbert_1880
a  Ascelichthys_rhodorus  Jordan_and_Gilbert_1880
a  Hyporhamphus_rosae  Jordan_and_Gilbert_1880
a  Icichthys_lockingtoni  Jordan_and_Gilbert_1880
a  Lestidiops_ringens  Jordan_and_Gilbert_1880
a  Micrometrus_aurora  Jordan_and_Gilbert_1880
a  Phanerodon_atripes  Jordan_and_Gilbert_1880
a  Phytichthys_chirus  Jordan_and_Gilbert_1880
a  Scytalina_cerdale  Jordan_and_Gilbert_1880
a  Sebastes_atrovirens  Jordan_and_Gilbert_1880
a  Sebastes_carnatus  Jordan_and_Gilbert_1880
a  Sebastes_chlorostictus  Jordan_and_Gilbert_1880
a  Sebastes_constellatus  Jordan_and_Gilbert_1880
a  Sebastes_entomelas  Jordan_and_Gilbert_1880
a  Sebastes_maliger  Jordan_and_Gilbert_1880
a  Sebastes_miniatus  Jordan_and_Gilbert_1880
a  Sebastes_proriger  Jordan_and_Gilbert_1880
a  Sebastes_rastrelliger  Jordan_and_Gilbert_1880
a  Sebastes_rubrivinctus  Jordan_and_Gilbert_1880
a  Sebastes_serriceps  Jordan_and_Gilbert_1880
a  Stellerina_xyosterna  Jordan_and_Gilbert_1880
a  Tarletonbeania_crenularis  Jordan_and_Gilbert_1880
a  Zalembius_rosaceus  Jordan_and_Gilbert_1880
a  Catostomus_ardens  Jordan_and_Gilbert_1881
a  Lepidomeda_copei  Jordan_and_Gilbert_1881
a  Sebastes_chrysomelas  Jordan_and_Gilbert_1881
a  Sebastes_mystinus  Jordan_and_Gilbert_1881
a  Adinia_xenica  Jordan_and_Gilbert_1882
a  Anchoa_curta  Jordan_and_Gilbert_1882
a  Anchoa_exigua  Jordan_and_Gilbert_1882
a  Anchoa_ischana  Jordan_and_Gilbert_1882
a  Anchoa_lucida  Jordan_and_Gilbert_1882
a  Anisotremus_caesius  Jordan_and_Gilbert_1882
a  Arcos_erythrops  Jordan_and_Gilbert_1882
a  Astrapogon_alutus  Jordan_and_Gilbert_1882
a  Atherinella_eriarcha  Jordan_and_Gilbert_1882
a  Bairdiella_ensifera  Jordan_and_Gilbert_1882
a  Bairdiella_icistia  Jordan_and_Gilbert_1882
a  Carangoides_orthogrammus  Jordan_and_Gilbert_1882
a  Caranx_vinctus  Jordan_and_Gilbert_1882
a  Centropomus_robalito  Jordan_and_Gilbert_1882
a  Cerdale_ionthas  Jordan_and_Gilbert_1882
a  Chasmodes_saburrae  Jordan_and_Gilbert_1882
a  Chromis_enchrysura  Jordan_and_Gilbert_1882
a  Clevelandia_ios  Jordan_and_Gilbert_1882
a  Conodon_serrifer  Jordan_and_Gilbert_1882
a  Ctenogobius_boleosoma  Jordan_and_Gilbert_1882
a  Cynoponticus_coniceps  Jordan_and_Gilbert_1882
a  Cynoscion_othonopterus  Jordan_and_Gilbert_1882
a  Cynoscion_phoxocephalus  Jordan_and_Gilbert_1882
a  Cynoscion_xanthulus  Jordan_and_Gilbert_1882
a  Diapterus_aureolus  Jordan_and_Gilbert_1882
a  Elattarchus_archidium  Jordan_and_Gilbert_1882
a  Enneanectes_carminalis  Jordan_and_Gilbert_1882
a  Entomacrodus_chiostictus  Jordan_and_Gilbert_1882
a  Evermannia_zosterura  Jordan_and_Gilbert_1882
a  Gobiesox_adustus  Jordan_and_Gilbert_1882
a  Haemulon_steindachneri  Jordan_and_Gilbert_1882
a  Halichoeres_nicholsi  Jordan_and_Gilbert_1882
a  Harengula_thrissina  Jordan_and_Gilbert_1882
a  Hippocampus_zosterae  Jordan_and_Gilbert_1882
a  Hypoplectrus_lamprurus  Jordan_and_Gilbert_1882
a  Hypsoblennius_ionthas  Jordan_and_Gilbert_1882
a  Ichthyapus_selachops  Jordan_and_Gilbert_1882
a  Ilyodon_furcidens  Jordan_and_Gilbert_1882
a  Isopisthus_remifer  Jordan_and_Gilbert_1882
a  Kuhlia_xenura  Jordan_and_Gilbert_1882
a  Kyphosus_lutescens  Jordan_and_Gilbert_1882
a  Lile_stolifera  Jordan_and_Gilbert_1882
a  Lutjanus_colorado  Jordan_and_Gilbert_1882
a  Malacoctenus_zonifer  Jordan_and_Gilbert_1882
a  Microdesmus_retropinnis  Jordan_and_Gilbert_1882
a  Microgobius_emblematicus  Jordan_and_Gilbert_1882
a  Micropogonias_ectenes  Jordan_and_Gilbert_1882
a  Mullus_auratus  Jordan_and_Gilbert_1882
a  Myrichthys_xysturus  Jordan_and_Gilbert_1882
a  Ophichthus_zophochir  Jordan_and_Gilbert_1882
a  Ophioscion_imiceps  Jordan_and_Gilbert_1882
a  Opistognathus_lonchurus  Jordan_and_Gilbert_1882
a  Opistognathus_rhomaleus  Jordan_and_Gilbert_1882
a  Otophidium_omostigma  Jordan_and_Gilbert_1882
a  Pliosteostoma_lutipinnis  Jordan_and_Gilbert_1882
a  Porichthys_plectrodon  Jordan_and_Gilbert_1882
a  Prionotus_scitulus  Jordan_and_Gilbert_1882
a  Ptereleotris_calliura  Jordan_and_Gilbert_1882
a  Scarus_perrico  Jordan_and_Gilbert_1882
a  Scorpaenodes_xyris  Jordan_and_Gilbert_1882
a  Scytalichthys_miurus  Jordan_and_Gilbert_1882
a  Sebastes_umbrosus  Jordan_and_Gilbert_1882
a  Sectator_ocyurus  Jordan_and_Gilbert_1882
a  Sphyraena_ensis  Jordan_and_Gilbert_1882
a  Stellifer_ericymba  Jordan_and_Gilbert_1882
a  Stellifer_oscitans  Jordan_and_Gilbert_1882
a  Stenotomus_caprinus  Jordan_and_Gilbert_1882
a  Strongylura_scapularis  Jordan_and_Gilbert_1882
a  Syngnathus_floridae  Jordan_and_Gilbert_1882
a  Synodus_scituliceps  Jordan_and_Gilbert_1882
a  Tomicodon_eos  Jordan_and_Gilbert_1882
a  Tomicodon_zebra  Jordan_and_Gilbert_1882
a  Umbrina_roncador  Jordan_and_Gilbert_1882
a  Zalieutes_elater  Jordan_and_Gilbert_1882
a  Ariopsis_insculptus  Jordan_and_Gilbert_1883
a  Artedius_fenestralis  Jordan_and_Gilbert_1883
a  Aspistor_osculus  Jordan_and_Gilbert_1883
a  Carangoides_otrynter  Jordan_and_Gilbert_1883
a  Chloroscombrus_orqueta  Jordan_and_Gilbert_1883
a  Emblemaria_nivipes  Jordan_and_Gilbert_1883
a  Fundulus_zebrinus  Jordan_and_Gilbert_1883
a  Gymnothorax_castaneus  Jordan_and_Gilbert_1883
a  Gymnothorax_verrilli  Jordan_and_Gilbert_1883
a  Microgobius_thalassinus  Jordan_and_Gilbert_1883
a  Myrophis_vafer  Jordan_and_Gilbert_1883
a  Notropis_scepticus  Jordan_and_Gilbert_1883
a  Barbulifer_ceuthoecus  Jordan_and_Gilbert_1884
a  Calamus_proridens  Jordan_and_Gilbert_1884
a  Jenkinsia_stolifera  Jordan_and_Gilbert_1884
a  Mugil_gyrans  Jordan_and_Gilbert_1884
a  Ophioscion_scierus  Jordan_and_Gilbert_1884
a  Etheostoma_fonticola  Jordan_and_Gilbert_1886
a  Macrhybopsis_marconis  Jordan_and_Gilbert_1886
a  Notropis_sabinae  Jordan_and_Gilbert_1886
a  Noturus_nocturnus  Jordan_and_Gilbert_1886
a  Daector_dowi  Jordan_and_Gilbert_1887
a  Etheostoma_histrio  Jordan_and_Gilbert_in_Gilbert_1887
a  Percina_uranidea  Jordan_and_Gilbert_in_Gilbert_1887
a  Hemitremia_flammea  Jordan_and_Gilbert_in_Jordan_1878
a  Calamus_leucosteus  Jordan_and_Gilbert_in_Jordan_1885
a  Etheostoma_microperca  Jordan_and_Gilbert_in_Jordan_1888
a  Cyprinella_trichroistia  Jordan_and_Gilbert_in_Jordan_and_Brayton_1878
a  Cynoscion_praedatorius  Jordan_and_Gilbert_in_Jordan_and_Eigenmann_1889
a  Dactyloscopus_zelotes  Jordan_and_Gilbert_in_Jordan_and_Evermann_1896
a  Archistes_plumarius  Jordan_and_Gilbert_in_Jordan_and_Evermann_1898
a  Careproctus_cypselurus  Jordan_and_Gilbert_in_Jordan_and_Evermann_1898
a  Crystallichthys_mirabilis  Jordan_and_Gilbert_in_Jordan_and_Evermann_1898
a  Enophrys_lucasi  Jordan_and_Gilbert_in_Jordan_and_Evermann_1898
a  Freemanichthys_thompsoni  Jordan_and_Gilbert_in_Jordan_and_Evermann_1898
a  Nautichthys_pribilovius  Jordan_and_Gilbert_in_Jordan_and_Evermann_1898
a  Podothecus_hamlini  Jordan_and_Gilbert_in_Jordan_and_Evermann_1898
a  Pseudobathylagus_milleri  Jordan_and_Gilbert_in_Jordan_and_Evermann_1898
a  Stelgistrum_stejnegeri  Jordan_and_Gilbert_in_Jordan_and_Evermann_1898
a  Bathygadus_nipponicus  Jordan_and_Gilbert_in_Jordan_and_Starks_1904
a  Caelorinchus_anatirostris  Jordan_and_Gilbert_in_Jordan_and_Starks_1904
a  Caelorinchus_kermadecus  Jordan_and_Gilbert_in_Jordan_and_Starks_1904
a  Gadomus_colletti  Jordan_and_Gilbert_in_Jordan_and_Starks_1904
a  Hymenocephalus_lethonemus  Jordan_and_Gilbert_in_Jordan_and_Starks_1904
a  Hymenocephalus_papyraceus  Jordan_and_Gilbert_in_Jordan_and_Starks_1904
a  Hymenocephalus_striatissimus  Jordan_and_Gilbert_in_Jordan_and_Starks_1904
a  Nezumia_condylura  Jordan_and_Gilbert_in_Jordan_and_Starks_1904
a  Ventrifossa_garmani  Jordan_and_Gilbert_in_Jordan_and_Starks_1904
a  Ventrifossa_misakia  Jordan_and_Gilbert_in_Jordan_and_Starks_1904
a  Atherion_maccullochi  Jordan_and_Hubbs_1919
a  Chirostoma_consocium  Jordan_and_Hubbs_1919
a  Bothrocara_hollandi  Jordan_and_Hubbs_1925
a  Caelorinchus_gilberti  Jordan_and_Hubbs_1925
a  Dendrochirus_bellus  Jordan_and_Hubbs_1925
a  Malakichthys_wakiyae  Jordan_and_Hubbs_1925
a  Monomitopus_kumae  Jordan_and_Hubbs_1925
a  Occella_kasawae  Jordan_and_Hubbs_1925
a  Ptereleotris_evides  Jordan_and_Hubbs_1925
a  Sebastes_thompsoni  Jordan_and_Hubbs_1925
a  Uranoscopus_tosae  Jordan_and_Hubbs_1925
a  Etheostoma_podostemone  Jordan_and_Jenkins_in_Jordan_1889
a  Moxostoma_rupiscartes  Jordan_and_Jenkins_in_Jordan_1889
a  Percina_roanoka  Jordan_and_Jenkins_in_Jordan_1889
a  Epigonus_fragilis  Jordan_and_Jordan_1922
a  Eumegistus_illustris  Jordan_and_Jordan_1922
a  Physiculus_grinnelli  Jordan_and_Jordan_1922
a  Trachinotus_stilbe  Jordan_and_McGregor_1898
a  Oncorhynchus_kawamurae  Jordan_and_McGregor_1925
a  Apogon_atricaudus  Jordan_and_McGregor_in_Jordan_and_Evermann_1898
a  Azurina_hirundo  Jordan_and_McGregor_in_Jordan_and_Evermann_1898
a  Forcipiger_flavissimus  Jordan_and_McGregor_in_Jordan_and_Evermann_1898
a  Myrichthys_pantostigmius  Jordan_and_McGregor_in_Jordan_and_Evermann_1898
a  Cyprinella_camura  Jordan_and_Meek_1884
a  Notropis_metallicus  Jordan_and_Meek_1884
a  Ammocrypta_clara  Jordan_and_Meek_1885
a  Fundulus_rathbuni  Jordan_and_Meek_in_Jordan_1889
a  Noturus_furiosus  Jordan_and_Meek_in_Jordan_1889
a  Centropyge_potteri  Jordan_and_Metz_1912
a  Chromis_verater  Jordan_and_Metz_1912
a  Hemiculter_eigenmanni  Jordan_and_Metz_1913
a  Pleurogrammus_azonus  Jordan_and_Metz_1913
a  Rhodeus_hondae  Jordan_and_Metz_1913
a  Sebastes_ijimae  Jordan_and_Metz_1913
a  Lefua_echigonia  Jordan_and_Richardson_1907
a  Congrogadus_hierichthys  Jordan_and_Richardson_1908
a  Hippocampus_barbouri  Jordan_and_Richardson_1908
a  Hoplichthys_gilberti  Jordan_and_Richardson_1908
a  Lamnostoma_mindora  Jordan_and_Richardson_1908
a  Lophiocharon_lithinostomus  Jordan_and_Richardson_1908
a  Muraenichthys_thompsoni  Jordan_and_Richardson_1908
a  Opistognathus_dendriticus  Jordan_and_Richardson_1908
a  Puntius_hemictenus  Jordan_and_Richardson_1908
a  Stenatherina_panatela  Jordan_and_Richardson_1908
a  Ophichthus_evermanni  Jordan_and_Richardson_1909
a  Parascolopsis_eriomma  Jordan_and_Richardson_1909
a  Rhynchoconger_ectenurus  Jordan_and_Richardson_1909
a  Filimanus_sealei  Jordan_and_Richardson_1910
a  Erotelis_armiger  Jordan_and_Richardson_in_Jordan_1895
a  Orthopristis_reddingi  Jordan_and_Richardson_in_Jordan_1895
a  Stegastes_diencaeus  Jordan_and_Rutter_1897
a  Acanthosphex_leurynnis  Jordan_and_Seale_1905
a  Apogon_gilberti  Jordan_and_Seale_1905
a  Apogon_mydrus  Jordan_and_Seale_1905
a  Drombus_palackyi  Jordan_and_Seale_1905
a  Eleotris_balia  Jordan_and_Seale_1905
a  Foa_fo  Jordan_and_Seale_1905
a  Sphyraena_putnamae  Jordan_and_Seale_1905
a  Apogon_doryssa  Jordan_and_Seale_1906
a  Bathygobius_crassiceps  Jordan_and_Seale_1906
a  Bryaninops_erythrops  Jordan_and_Seale_1906
a  Chromis_iomelas  Jordan_and_Seale_1906
a  Chrysiptera_taupou  Jordan_and_Seale_1906
a  Cryptocentrus_strigilliceps  Jordan_and_Seale_1906
a  Enneapterygius_tutuilae  Jordan_and_Seale_1906
a  Entomacrodus_thalassinus  Jordan_and_Seale_1906
a  Eviota_afelei  Jordan_and_Seale_1906
a  Eviota_distigma  Jordan_and_Seale_1906
a  Eviota_herrei  Jordan_and_Seale_1906
a  Eviota_prasites  Jordan_and_Seale_1906
a  Eviota_sebreei  Jordan_and_Seale_1906
a  Eviota_smaragdus  Jordan_and_Seale_1906
a  Eviota_zonura  Jordan_and_Seale_1906
a  Fowleria_isostigma  Jordan_and_Seale_1906
a  Fowleria_vaiulae  Jordan_and_Seale_1906
a  Halicampus_mataafae  Jordan_and_Seale_1906
a  Helcogramma_hudsoni  Jordan_and_Seale_1906
a  Kelloggella_cardinalis  Jordan_and_Seale_1906
a  Liopropoma_susumi  Jordan_and_Seale_1906
a  Neopomacentrus_metallicus  Jordan_and_Seale_1906
a  Palutrus_pruinosa  Jordan_and_Seale_1906
a  Petroscirtes_xestus  Jordan_and_Seale_1906
a  Pleurosicya_muscarum  Jordan_and_Seale_1906
a  Pomacentrus_niomatus  Jordan_and_Seale_1906
a  Pomacentrus_vaiuli  Jordan_and_Seale_1906
a  Stolephorus_apiensis  Jordan_and_Seale_1906
a  Trimma_caesiura  Jordan_and_Seale_1906
a  Xenisthmus_clarus  Jordan_and_Seale_1906
a  Apogon_cavitensis  Jordan_and_Seale_1907
a  Bathygobius_panayensis  Jordan_and_Seale_1907
a  Drombus_ocyurus  Jordan_and_Seale_1907
a  Elates_thompsoni  Jordan_and_Seale_1907
a  Gymnothorax_philippinus  Jordan_and_Seale_1907
a  Parablennius_thysanius  Jordan_and_Seale_1907
a  Upeneus_luzonius  Jordan_and_Seale_1907
a  Thryssa_spinidens  Jordan_and_Seale_1925
a  Anchoviella_balboae  Jordan_and_Seale_1926
a  Anchoviella_jamesi  Jordan_and_Seale_1926
a  Stolephorus_waitei  Jordan_and_Seale_1926
a  Algansea_popoche  Jordan_and_Snyder_1899
a  Chapalichthys_encaustus  Jordan_and_Snyder_1899
a  Chirostoma_arge  Jordan_and_Snyder_1899
a  Chirostoma_chapalae  Jordan_and_Snyder_1899
a  Chirostoma_promelas  Jordan_and_Snyder_1899
a  Cichlasoma_istlanum  Jordan_and_Snyder_1899
a  Dionda_rasconis  Jordan_and_Snyder_1899
a  Herichthys_carpintis  Jordan_and_Snyder_1899
a  Herichthys_steindachneri  Jordan_and_Snyder_1899
a  Ictalurus_balsanus  Jordan_and_Snyder_1899
a  Notropis_calientis  Jordan_and_Snyder_1899
a  Xiphophorus_montezumae  Jordan_and_Snyder_1899
a  Yuriria_chapalae  Jordan_and_Snyder_1899
a  Ariosoma_meeki  Jordan_and_Snyder_1900
a  Caelorinchus_kishinouyei  Jordan_and_Snyder_1900
a  Callionymus_beniteguri  Jordan_and_Snyder_1900
a  Nibea_mitsukurii  Jordan_and_Snyder_1900
a  Parablennius_yatabei  Jordan_and_Snyder_1900
a  Scorpaena_onaria  Jordan_and_Snyder_1900
a  Sebastes_scythropus  Jordan_and_Snyder_1900
a  Amblychaeturichthys_sciistius  Jordan_and_Snyder_1901
a  Apogon_doederleini  Jordan_and_Snyder_1901
a  Apogon_kiensis  Jordan_and_Snyder_1901
a  Apterichtus_moseri  Jordan_and_Snyder_1901
a  Astrabe_lactisella  Jordan_and_Snyder_1901
a  Bathycongrus_retrotinctus  Jordan_and_Snyder_1901
a  Chaetodon_auripes  Jordan_and_Snyder_1901
a  Choerodon_azurio  Jordan_and_Snyder_1901
a  Clariger_cosmurus  Jordan_and_Snyder_1901
a  Cobitis_biwae  Jordan_and_Snyder_1901
a  Conger_erebennus  Jordan_and_Snyder_1901
a  Enchelycore_lichenosa  Jordan_and_Snyder_1901
a  Ereunias_grallator  Jordan_and_Snyder_1901
a  Eutaeniichthys_gilli  Jordan_and_Snyder_1901
a  Eviota_abax  Jordan_and_Snyder_1901
a  Gnathophis_nystromi  Jordan_and_Snyder_1901
a  Gymnogobius_mororanus  Jordan_and_Snyder_1901
a  Hazeus_otakii  Jordan_and_Snyder_1901
a  Hippocampus_kelloggi  Jordan_and_Snyder_1901
a  Hippocampus_sindonis  Jordan_and_Snyder_1901
a  Istigobius_campbelli  Jordan_and_Snyder_1901
a  Mugilogobius_abei  Jordan_and_Snyder_1901
a  Neobythites_sivicola  Jordan_and_Snyder_1901
a  Ophichthus_asakusae  Jordan_and_Snyder_1901
a  Ophichthus_erabo  Jordan_and_Snyder_1901
a  Ophichthus_tsuchidae  Jordan_and_Snyder_1901
a  Pisodonophis_zophistius  Jordan_and_Snyder_1901
a  Podothecus_sachi  Jordan_and_Snyder_1901
a  Pteraclis_aesticola  Jordan_and_Snyder_1901
a  Ptereleotris_hanae  Jordan_and_Snyder_1901
a  Pterogobius_zacalles  Jordan_and_Snyder_1901
a  Pterogobius_zonoleucus  Jordan_and_Snyder_1901
a  Saurenchelys_fierasfer  Jordan_and_Snyder_1901
a  Scombrops_gilberti  Jordan_and_Snyder_1901
a  Scuticaria_okinawae  Jordan_and_Snyder_1901
a  Suruga_fundicola  Jordan_and_Snyder_1901
a  Trachipterus_ishikawae  Jordan_and_Snyder_1901
a  Xyrias_revulsus  Jordan_and_Snyder_1901
a  Alectrias_benjamini  Jordan_and_Snyder_1902
a  Argentina_kagoshimae  Jordan_and_Snyder_1902
a  Bryozoichthys_lysimus  Jordan_and_Snyder_1902
a  Chirolophis_decoratus  Jordan_and_Snyder_1902
a  Chirolophis_saitone  Jordan_and_Snyder_1902
a  Chirolophis_tarsodes  Jordan_and_Snyder_1902
a  Crystallias_matsushimae  Jordan_and_Snyder_1902
a  Enneapterygius_etheostoma  Jordan_and_Snyder_1902
a  Entomacrodus_stellifer  Jordan_and_Snyder_1902
a  Istiblennius_enosimae  Jordan_and_Snyder_1902
a  Lethotremus_awae  Jordan_and_Snyder_1902
a  Neoclinus_bryope  Jordan_and_Snyder_1902
a  Opisthocentrus_zonope  Jordan_and_Snyder_1902
a  Opistognathus_evermanni  Jordan_and_Snyder_1902
a  Opistognathus_hopkinsi  Jordan_and_Snyder_1902
a  Osopsaron_verecundum  Jordan_and_Snyder_1902
a  Parapercis_ommatura  Jordan_and_Snyder_1902
a  Pteropsaron_evolans  Jordan_and_Snyder_1902
a  Springerichthys_bapturus  Jordan_and_Snyder_1902
a  Stalix_histrio  Jordan_and_Snyder_1902
a  Stethojulis_terina  Jordan_and_Snyder_1902
a  Stichaeopsis_epallax  Jordan_and_Snyder_1902
a  Stichaeus_nozawae  Jordan_and_Snyder_1902
a  Zoarchias_veneficus  Jordan_and_Snyder_1902
a  Apogon_evermanni  Jordan_and_Snyder_1904
a  Ariomma_lurida  Jordan_and_Snyder_1904
a  Brachysomophis_henshawi  Jordan_and_Snyder_1904
a  Coris_musume  Jordan_and_Snyder_1904
a  Liparis_owstoni  Jordan_and_Snyder_1904
a  Ariomma_evermanni  Jordan_and_Snyder_1907
a  Gonorynchus_moseleyi  Jordan_and_Snyder_1923
a  Clinocottus_embryum  Jordan_and_Starks_1895
a  Gilbertidia_sigalutes  Jordan_and_Starks_1895
a  Hexagrammos_otakii  Jordan_and_Starks_1895
a  Liparis_dennyi  Jordan_and_Starks_1895
a  Liparis_florae  Jordan_and_Starks_1895
a  Podothecus_veternus  Jordan_and_Starks_1895
a  Polypera_greeni  Jordan_and_Starks_1895
a  Ruscarius_meanyi  Jordan_and_Starks_1895
a  Atherion_elymus  Jordan_and_Starks_1901
a  Hypoatherina_tsurugae  Jordan_and_Starks_1901
a  Hypoatherina_woodwardi  Jordan_and_Starks_1901
a  Iso_flosmaris  Jordan_and_Starks_1901
a  Pomacentrus_coelestis  Jordan_and_Starks_1901
a  Snyderina_yamanokami  Jordan_and_Starks_1901
a  Ebinania_brephocephala  Jordan_and_Starks_1903
a  Agonomalus_jordani  Jordan_and_Starks_1904
a  Bathygadus_antrodes  Jordan_and_Starks_1904
a  Chlorophthalmus_albatrossis  Jordan_and_Starks_1904
a  Cottiusculus_schmidti  Jordan_and_Starks_1904
a  Cottus_kazika  Jordan_and_Starks_1904
a  Daruma_sagamia  Jordan_and_Starks_1904
a  Diaphus_watasei  Jordan_and_Starks_1904
a  Furcina_ishikawae  Jordan_and_Starks_1904
a  Furcina_osimae  Jordan_and_Starks_1904
a  Gymnocanthus_herzensteini  Jordan_and_Starks_1904
a  Hemilepidotus_gilberti  Jordan_and_Starks_1904
a  Hozukius_emblemarius  Jordan_and_Starks_1904
a  Lepidotrigla_abyssalis  Jordan_and_Starks_1904
a  Neosebastes_entaxis  Jordan_and_Starks_1904
a  Occella_iburia  Jordan_and_Starks_1904
a  Ocosia_vespa  Jordan_and_Starks_1904
a  Ocynectes_maschalis  Jordan_and_Starks_1904
a  Polyipnus_stereope  Jordan_and_Starks_1904
a  Porocottus_allisi  Jordan_and_Starks_1904
a  Pseudoblennius_totomius  Jordan_and_Starks_1904
a  Pseudoblennius_zonostigma  Jordan_and_Starks_1904
a  Ricuzenius_pinetorum  Jordan_and_Starks_1904
a  Satyrichthys_amiscus  Jordan_and_Starks_1904
a  Scorpaena_izensis  Jordan_and_Starks_1904
a  Sebastes_iracundus  Jordan_and_Starks_1904
a  Sebastes_itinus  Jordan_and_Starks_1904
a  Stlengis_misakia  Jordan_and_Starks_1904
a  Stlengis_osensis  Jordan_and_Starks_1904
a  Thysanichthys_crossotus  Jordan_and_Starks_1904
a  Triglops_jordani  Jordan_and_Starks_1904
a  Parapercis_snyderi  Jordan_and_Starks_1905
a  Phoxinus_semotilus  Jordan_and_Starks_1905
a  Pseudolaubuca_jouyi  Jordan_and_Starks_1905
a  Zoarces_gillii  Jordan_and_Starks_1905
a  Collichthys_niveatus  Jordan_and_Starks_1906
a  Omobranchus_loxozonus  Jordan_and_Starks_1906
a  Praealticus_tanegasimae  Jordan_and_Starks_1906
a  Rhabdoblennius_ellipes  Jordan_and_Starks_1906
a  Antennarius_avalonis  Jordan_and_Starks_1907
a  Girella_mezina  Jordan_and_Starks_1907
a  Gazza_achlamys  Jordan_and_Starks_1917
a  Labeo_fisheri  Jordan_and_Starks_1917
a  Orthopristis_forbesi  Jordan_and_Starks_in_Gilbert_1897
a  Aboma_etheostoma  Jordan_and_Starks_in_Jordan_1895
a  Ctenogobius_manglicola  Jordan_and_Starks_in_Jordan_1895
a  Scomberomorus_sierra  Jordan_and_Starks_in_Jordan_1895
a  Scorpaena_mystes  Jordan_and_Starks_in_Jordan_1895
a  Mugil_thoburni  Jordan_and_Starks_in_Jordan_and_Evermann_1896
a  Anarchias_allardicei  Jordan_and_Starks_in_Jordan_and_Seale_1906
a  Apogon_exostigma  Jordan_and_Starks_in_Jordan_and_Seale_1906
a  Etheostoma_sagitta  Jordan_and_Swain_1883
a  Etheostoma_susanae  Jordan_and_Swain_1883
a  Mycteroperca_phenax  Jordan_and_Swain_1884
a  Hemanthias_vivanus  Jordan_and_Swain_1885
a  Prionotus_ophryas  Jordan_and_Swain_1885
a  Prionotus_stearnsi  Jordan_and_Swain_1885
a  Pseudanthias_pascalus  Jordan_and_Tanaka_1927
a  Tridentiger_kuroiwae  Jordan_and_Tanaka_1927
a  Coryphopterus_personatus  Jordan_and_Thompson_1905
a  Opistognathus_aurifrons  Jordan_and_Thompson_1905
a  Xenocephalus_egregius  Jordan_and_Thompson_1905
a  Atrobucca_nibe  Jordan_and_Thompson_1911
a  Erythrocles_scintillans  Jordan_and_Thompson_1912
a  Opistognathus_iyonis  Jordan_and_Thompson_1913
a  Acheilognathus_tabira  Jordan_and_Thompson_1914
a  Alepocephalus_umbriceps  Jordan_and_Thompson_1914
a  Apogon_sialis  Jordan_and_Thompson_1914
a  Chelidonichthys_ischyrus  Jordan_and_Thompson_1914
